DirectorID,Name,Gender,MovieID,Age,Awards
83831,Konstantin Murzenko,2,449131,51,0
1184106,Barbara Hammer,0,258907,71,3
1868,Louis Lumière,0,127762,41,4
240348,Vladimir Shchegolkov,0,63898,71,1
128302,Georgi Yungvald-Khilkevich,0,42652,42,2
235922,Sergey Solovyov,2,143117,40,1
1601664,Robert Gardner,2,257472,45,1
1601664,Robert Gardner,2,323132,37,4
25826,Mario Bava,2,325439,69,0
39743,Henry Levin,2,325439,69,3
11523,Georges Méliès,0,44330,74,0
11523,Georges Méliès,0,49279,31,0
11523,Georges Méliès,0,44333,59,1
11523,Georges Méliès,0,49277,59,2
11523,Georges Méliès,0,49271,41,1
11523,Georges Méliès,0,44324,39,3
11523,Georges Méliès,0,122036,73,0
11523,Georges Méliès,0,49280,40,0
11523,Georges Méliès,0,106807,44,4
24279,Paolo Taviani,2,67179,45,4
24281,Vittorio Taviani,0,67179,46,0
