movieID,title,Released,runtime,Popularity,keywords
359440,Barista,2015-11-06,103.0,0.851903,"competition, coffee, documentary, barista, espresso"
297806,I Saw the Light,2016-02-05,123.0,4.654312,"country music, biography, music, country singer"
186759,Get a Job,2016-03-25,93.0,5.826914,"career, post college, young adult"
356326,What We Become,2015-09-29,85.0,2.673646,"zombie, virus"
153397,Restless,2012-12-07,180.0,1.512077,"spy, war, british secret service"
40208,Shock 'Em Dead,1991-01-31,93.0,0.399834,"female nudity, nudity, rock star, voodoo, heavy metal, pact with the devil, independent film, rock music, guitar playing"
342521,Keanu,2016-04-21,94.0,7.942084,"hitman, strip club, african american, gangster, car chase, kitten, buddy comedy, gun fight, stolen pet, designer drug"
132540,The Taiwan Oyster,2012-03-10,108.0,0.362432,
337758,Honey Night,2015-04-17,90.0,0.601453,
334922,Sparrows,2015-05-13,99.0,0.504563,
375742,The Lure,2015-12-25,92.0,2.159038,"musical, woman director"
336011,White Girl,2016-09-02,88.0,6.021721,"sex, new york city, drug, kissing, lost love, woman director, partying, recklessness, blond girl"
290825,Yoga Hosers,2016-07-08,88.0,7.550395,"canada, nazis, sequel, spin off, ancient evil"
239103,Run Boy Run,2013-11-12,108.0,3.21968,"world war ii, warsaw ghetto, children"
157005,Google and the World Brain,2013-01-18,89.0,0.231755,
72750,Brasilintime: Batucada com Discos,2007-11-13,116.0,0.177974,"hip-hop, brazil, concert, world"
48613,The Devil's Veil,1989-01-02,94.0,0.219358,"based on novel, remake, demon"
333663,War on Everyone,2016-10-07,98.0,9.215388,
250852,The Notorious Mr. Bout,2014-01-17,94.0,0.154342,arms dealer
201729,Elektro Moskva,2013-06-12,89.0,0.117647,woman director
154786,Wavemakers,2013-07-06,96.0,0.063288,woman director
82151,Haack ...The King of Techno,2004-01-19,70.0,0.037986,
278660,Tony Benn: Will and Testament,2014-06-26,90.0,0.094209,
75577,Brian Eno: Another Green World,2010-01-12,60.0,0.007221,
97399,This Is The Life,2008-02-08,97.0,0.040758,"hip-hop, improvisation, woman director"
123680,What Darwin Didn't Know,2009-11-29,90.0,0.005883,
34158,The People Speak,2009-12-13,113.0,1.256236,
214170,When Bjork Met Attenborough,2013-07-26,48.0,0.684293,
341745,Aus Liebe zu Dir,2012-11-09,,0.009467,
276157,What Is Left,2014-06-12,,0.015294,
122544,The Perfect House,2012-07-17,84.0,0.773253,
296360,Love & Friendship,2016-05-27,94.0,12.822085,"friendship, jane austen, 18th century, adaptation"
257044,Game For Vultures,1980-09-17,113.0,0.810999,
165344,The Sentimental Engine Slayer,2010-04-22,97.0,0.301722,
44256,Razzia,1955-04-16,101.0,0.626395,"suspense, film noir"
186991,Grand Central,2013-08-28,94.0,2.613487,"infidelity, nuclear power plant, woman director, radioactivity"
254952,Me Him Her,2016-03-11,97.0,1.836611,
259014,A Bit of Bad Luck,2014-04-17,86.0,0.794622,
347848,Last Girl Standing,2015-08-31,91.0,2.411218,"slasher, troubled past"
239367,Giovanni's Island,2014-02-22,102.0,2.748559,"dancing, loss of brother, island, friendship, watercolour style"
60410,Remote Control,1988-04-07,88.0,0.336057,
33419,The House of Fear,1945-03-16,69.0,3.148801,"castle, sherlock holmes, series of murders, ancestor"
76746,Vdrebezgi,2011-10-06,0.0,0.196508,
36818,Smorgasbord,1983-04-13,89.0,0.596799,slapstick
242631,So This Is Love,1953-07-15,101.0,0.621613,
134238,Song of the Saddle,1936-02-28,58.0,0.005411,singing cowboy
207178,The Lion and the Horse,1952-05-16,83.0,1.167911,horse
85231,The Lone Wolf Meets a Lady,1940-05-30,71.0,0.071784,lone wolf
75510,The Purchase Price,1932-07-23,68.0,1.089928,"north dakota, singer, mail order bride"
122325,The Rich Are Always with Us,1932-05-21,71.0,0.154659,melodrama
249969,Three Cheers for the Irish,1940-03-16,99.0,0.059756,"sister, irish, catholic, irish catholic"
66060,Vacation,2008-06-07,115.0,0.039983,
372691,White Bondage,1937-08-05,60.0,0.341004,"farmer, south"
178447,Wide Open,1930-02-01,69.0,0.141396,"bachelor, farce, woman, pre-code"
86497,Wide Open,1974-12-18,98.0,1.078596,"taxi, sex, nudity, girlfriend, sister, drug"
376716,Elections Day 2,2016-02-18,105.0,0.796854,
383535,They're Watching,2016-03-25,95.0,3.050844,
90110,Down and Dirty Duck,1974-07-01,70.0,0.61991,"adult animation, anti establishment"
297784,Barolo Boys,2014-10-16,64.0,0.346869,
365002,Kryptonita,2015-12-03,80.0,0.603562,"bizarre comedy, sci-fi comedy"
68048,FLicKeR,2009-07-14,75.0,0.01239,
261899,Prospect,2014-03-26,14.0,0.55705,"space suit, alien planet, father daughter relationship, natural resources"
261112,Cairn,2008-06-12,15.0,0.110657,coming of age
16017,Prague,2006-11-03,92.0,2.466901,"father son relationship, prague, marriage, love, hospital"
145547,Mad Ship,2012-12-07,90.0,0.475534,
295627,Spawn: The Recall,2014-09-13,7.0,0.377926,"superhero, thriller, adaptation"
202831,The Fire Next Time,1993-04-20,193.0,0.365056,"greenhouse effect, global warming, disaster, greenhouse gases, environmental destruction"
50942,Creature,1998-05-17,176.0,6.243385,
271664,Alex: The Life of a Child,1986-04-23,100.0,1.028263,"based on novel, brother sister relationship, terminal illness, based on true story, mother daughter relationship, father daughter relationship, family, cystic fibrosis, death of daughter, flashback"
75027,Checkpoint,2003-11-23,80.0,0.073223,israeli palestinian conflict
379291,Justice League vs. Teen Titans,2016-03-29,78.0,6.504562,"dc comics, superhero, based on comic, superhero team, super powers, teen superheroes"
338913,Bill,2015-08-21,94.0,1.400383,"shakespeare, assassination attempt, 16th century, reference to star wars, king philip ii of spain"
304869,Emergency Exit,2014-07-15,0.0,0.015625,
251220,Who Took Johnny,2014-01-17,80.0,1.843645,woman director
229353,No Más,2013-10-15,79.0,0.393128,
302802,Tre tocchi,2014-11-13,0.0,0.38436,
204506,Tea Time,2014-09-30,80.0,0.158022,woman director
387893,Ice Age: The Great Egg-Scapade,2016-03-20,25.0,6.263676,"squirrel, mammoth, ice age, prehistoric adventure, prehistoric times"
109261,On Air,2012-01-11,89.0,1.212447,
287717,Edgar G. Ulmer: The Man Off-screen,2004-09-04,77.0,0.304351,"low-budget, poverty row, genre film"
45103,Richard Pryor: Live and Smokin',1971-04-29,48.0,0.180575,
27923,Hopelessly Lost,1973-06-06,93.0,0.366869,
74705,The Adventures of Tom Sawyer and Huckleberry Finn,1981-01-01,0.0,0.408185,
334629,The Wonderful Wizard of Oz: 50 Years of Magic,1990-02-20,52.0,0.009036,judy garland
246415,Redland,2009-03-11,105.0,0.088812,"prohibition, independent film, rural setting, experimental film, arthouse, atmospheric, mysticism, malick, holy fool"
255548,The Soul of the Bone,2004-01-22,74.0,0.061216,
125531,Pripyat,1999-09-11,100.0,0.03668,
163042,Orange Love,2007-05-19,92.0,0.166253,
177714,Mágica Aventura,1973-06-09,,1e-06,"cartoon, animation"
131027,Csontvary,1980-10-02,112.0,0.143876,"painter, philosophy, mental disease, biography, painting, war, illness"
83234,April,1961-01-01,45.0,0.227948,
78476,My Worst Nightmare,2011-09-12,103.0,3.517298,woman director
239804,Path of Destruction,2005-09-24,120.0,1.459471,
292081,Sunshine Superman,2015-05-22,100.0,0.984906,"love, base jumping, woman director"
267579,The Ardor,2014-05-14,101.0,3.130743,
5252,Ardor,2002-11-08,112.0,1.878372,"forbidden love, loss of husband, seoul, domestic violence, doctor, relationship, divorce, extramarital affair, woman director"
67089,Beat,1997-05-10,116.0,0.159576,
182950,Blonde Dynamite,1950-02-12,66.0,0.018424,bowery boys
356325,Everything Is Copy,2015-09-29,89.0,1.490797,film
114242,Faust,1960-09-30,128.0,0.764101,
304878,From Caligari to Hitler: German Cinema in the Age of the Masses,2015-05-28,114.0,1.306323,"weimar republic, director, 1920s, 1930s"
76105,Hunger,2001-01-13,82.0,0.001194,woman director
357096,I Spit on Your Grave III: Vengeance is Mine,2015-10-09,91.0,21.505988,"male nudity, rape, detective, nudity, group therapy, investigation, police, sequel, revenge, murder, gore, torture, violence, attempted rape"
116500,Incendiary Blonde,1945-08-31,113.0,0.00349,musical
45960,Blind Spot,1947-02-06,73.0,0.114769,"b movie, writer, film noir"
121848,Isle of Fury,1936-10-10,60.0,0.470464,fugitive
81670,Jock of the Bushveld,2011-07-29,89.0,1.865894,
64239,Kamikaze,1986-12-10,90.0,0.941056,
12607,Kamikaze 1989,1982-07-16,106.0,1.002932,"bomb, prosecution, media tycoon, dystopia, police"
187422,Call to Arms,1973-01-18,84.0,0.757754,"sacrifice, exile, palace intrigue, assassination attempt"
64307,Heroes of Sung,1973-12-01,81.0,0.083321,
66730,The Rescue,1971-09-24,79.0,0.125147,martial arts
193459,Lucky Losers,1950-05-14,70.0,0.002589,bowery boys
373349,Mapplethorpe: Look at the Pictures,2016-06-16,105.0,0.557941,portrait of an artist
344170,Only the Dead See The End of War,2015-06-11,78.0,0.855416,journalist
110299,Angel Baby,1961-05-14,97.0,0.689068,"faith, blindness, southern, faith healer"
59895,Sudden Danger,1955-12-14,85.0,0.072413,"murder, model"
36799,Sugar,2004-05-22,78.0,1.238765,
175226,The Symbol of the Unconquered,1920-11-28,59.0,0.001264,"black white relations, silent film, mixed race child"
224162,Tarnished Angel,1938-10-28,67.0,0.048443,"robbery, police, showgirl, vaudeville"
54241,The Extra Girl,1923-10-28,68.0,0.142776,"small town, star, farce, swindler, filmmaking, talent contest"
85232,The Lone Wolf Strikes,1940-01-26,67.0,0.116017,lone wolf
95037,Time Out for Rhythm,1941-06-05,75.0,0.162478,"musical, tap dancing, three stooges"
118517,Valley of the Kings,1954-07-23,86.0,0.243251,"egypt, tomb"
33486,Keep 'Em Flying,1941-11-28,86.0,0.74624,musical
33484,Hit the Ice,1943-06-02,82.0,0.634062,
36704,In Society,1944-08-16,75.0,1.132645,"society, mistaken identity"
33482,Here Come the Co-eds,1945-01-01,90.0,0.947703,musical
36706,Little Giant,1946-02-22,90.0,0.389627,"salesman, vacuum cleaner"
179103,On Dress Parade,1939-11-18,62.0,0.002484,"dead end kids, military school"
296071,Princess Jellyfish,2014-12-27,126.0,0.920347,
380808,Zero Days,2016-07-08,116.0,3.785788,"hacking, cybercrime"
295699,Everybody Wants Some!!,2016-03-30,116.0,6.737797,"college, rivalry, friendship between men"
21571,Mithya,2008-01-27,110.0,0.766631,
161816,Raghu Romeo,2003-08-14,96.0,0.003494,
19083,Strays,1997-01-18,105.0,3.013494,independent film
72912,Carjacked,2011-11-22,89.0,2.418216,robber
205055,Sign Painters,2014-05-13,90.0,0.128444,
369557,Sing Street,2016-03-11,106.0,10.672862,"london england, brother brother relationship, video, dublin, music video, music, friendship, prom, school, singing, ireland, divorce, family, teenage boy, band, music band, bullied, 1980s"
336775,All-Stars,2014-10-15,98.0,0.610104,"sport, mockumentary, improvisation, softball, parents, little league"
340627,Ayanda,2015-06-13,105.0,0.183751,"loss of mother, self-discovery, mechanic, woman director"
75733,Perceval,1978-02-07,140.0,0.346814,musical
82100,Flower Girl,2009-11-13,0.0,0.118387,
40211,A Millionaire's First Love,2006-02-09,116.0,1.007602,
362541,Jump!,2014-07-26,18.0,0.542412,"mental illness, woman director"
123337,Sight,2012-07-27,7.0,1.242355,"date, games, internet"
389882,The Love-stricken,1992-04-01,91.0,0.01125,
58517,Life Even Looks Like a Party,2009-01-16,100.0,0.086215,
298869,Bag Man,2014-09-10,15.0,0.49763,
25451,Taking Chances,2009-11-24,100.0,2.131755,"independent film, duringcreditsstinger"
185289,Blues Busters,1950-10-29,67.0,0.012491,"night club, bowery boys"
184328,Triple Trouble,1950-08-13,67.0,0.098143,bowery boys
185273,Bowery Battalion,1951-01-24,69.0,0.462816,"army, bowery boys"
187516,Crazy Over Horses,1951-09-09,65.0,0.110691,bowery boys
156603,Let's Go Navy!,1951-07-29,68.0,0.64078,"u.s. navy, bowery boys"
180819,Feudin' Fools,1952-09-21,63.0,0.269692,bowery boys
252916,Here Come the Marines,1952-06-29,66.0,0.08455,"gambling, u.s. marine corps, bowery boys"
115706,Hold That Line,1952-03-23,67.0,0.002085,"sport, bowery boys"
192371,Clipped Wings,1953-08-14,62.0,0.003353,"u.s. air force, slapstick, comedy, classic, bowery boys"
116160,Jalopy,1953-02-15,62.0,0.523744,bowery boys
107966,Loose in London,1953-05-24,62.0,0.058772,bowery boys
174195,Private Eyes,1953-12-06,64.0,0.158484,bowery boys
116190,Paris Playboys,1954-03-07,62.0,0.022909,bowery boys
70313,Bowery to Bagdad,1955-01-07,64.0,0.409838,"bagdad, bowery boys"
144852,Dig That Uranium,1955-12-25,61.0,0.08675,bowery boys
193435,High Society,1955-04-17,61.0,0.065699,"inheritance, will, heir, bowery boys"
178569,Jail Busters,1955-09-18,61.0,0.164536,"prison, bowery boys"
177234,Spy Chasers,1955-07-31,61.0,0.631319,"spy, bowery boys"
230182,Crashing Las Vegas,1956-04-27,62.0,0.140066,"las vegas, bowery boys"
193450,Second Fiddle to a Steel Guitar,1966-12-29,107.0,0.037052,"country music, independent film"
358893,Angry Indian Goddesses,2015-09-18,115.0,1.147328,"photographer, rape and murder, india, policeman, bachelor party"
354220,The Girl in the Photographs,2015-09-14,95.0,3.486367,"serial killer, violence, tied up"
347850,The Unfolding,2016-03-14,87.0,1.449125,
142023,Lovers of the Café Flore,2006-01-26,0.0,1.374382,"paris, philosophy, feminism, biography, homosexuality, lesbian interest"
351065,Zoom,2015-09-11,96.0,2.000166,"tattoo, beach, photographer, film director, passport, comic book, author, writer, drawing, film shoot, filmmaking, novelist, inflatable doll, multiple storylines, black and white to color, comic book artist, part animation, overflowing with imagination"
331985,Sundays,2015-03-23,14.0,1.714401,"philosophy, control, love, science fiction"
321645,This Is Normal,2013-04-09,20.0,0.086079,
298165,He Took His Skin Off for Me,2014-10-18,11.0,1.03593,"gore, blood, relationship, skin, couple, apartment, metaphor, request, vulnerability"
334362,Highway to Hellas,2015-08-06,89.0,1.30421,
203890,2 Hours,2012-09-29,26.0,0.382739,
25803,Amal,2007-09-13,101.0,0.635498,
276828,Wind,2013-06-15,4.0,0.118706,
240636,Rhinoceros,1964-01-01,10.0,0.142337,"satire, based on play or musical, social satire"
317213,The Twin Girls of Sunset Street,2010-02-10,12.0,0.214997,
195030,Palmipedarium,2012-09-14,10.0,0.984033,
348396,Ave Maria,2015-05-18,15.0,0.452077,
335026,Day One,2015-04-16,25.0,0.280555,"interpreter, army"
365909,Everything Will Be Okay,2015-01-01,30.0,0.502436,
369373,Stutterer,2015-07-08,13.0,0.879433,short
250686,Eager,2014-04-13,8.0,0.12,woman director
382523,Vaesen,2012-10-17,7.0,0.080108,
109907,Hate Story,2012-04-20,141.0,0.679086,"journalism, spying, revenge, prostitution, government corruption, erotic thriller"
282346,Hate Story 2,2014-07-18,130.0,1.383588,erotic thriller
300455,Absent Minded,2013-01-01,8.0,0.173264,
365566,Small People with Hats,2014-10-03,7.0,0.121883,"surreal, absurdist"
116312,The National Shotgun,1978-09-14,95.0,0.619347,"politics, surrealism, business, hunt, high society, class relations, absurdism"
352166,Catastasis,2015-04-15,73.0,0.070244,"christian, christian film"
144686,The Lift,1972-11-01,7.0,0.00469,film student
53202,The T.A.M.I. Show,1964-12-29,123.0,0.409958,"california, rock music"
142914,In Search of Blind Joe Death: The Saga of John Fahey,2013-08-16,58.0,0.047059,
370755,Paterson,2016-11-17,118.0,10.300307,"poetry, new jersey, beer, notebook, bus driver, drink, writing a poem"
290595,The Huntsman: Winter's War,2016-04-06,114.0,17.260203,"witch, magic, fairy tale, snow white, huntsman"
325133,Neighbors 2: Sorority Rising,2016-05-04,91.0,9.914008,"alcohol, college, party, sequel, sorority, neighbor, family, fraternity, bathroom humor"
133953,Snow Shark: Ancient Snow Beast,2011-10-12,80.0,0.23136,"monster, shark attack"
113660,Rumble,2002-05-31,55.0,0.139006,
224944,Silent Retreat,2013-10-20,85.0,1.108737,"woods, brainwashing, creature, gender roles, silence, woman director, retreat, canuxploitation"
158928,The Roman Spring of Mrs. Stone,2003-05-04,108.0,0.814722,
86239,The Pack,1977-11-20,95.0,0.035862,"island, dog, rabid dog"
26829,The Houston Story,1956-02-01,79.0,0.608893,"texas, houston, murder, oil"
70151,Johnny Stool Pigeon,1949-09-22,76.0,0.344184,"federal agent, crime syndicate, film noir"
388910,Klondike Kate,1943-12-17,64.0,0.013553,"saloon, mining, lawyer, yukon"
29487,The Mark of the Whistler,1944-10-09,60.0,0.361934,"radio program, b movie, radio series, the whistler, film noir"
29490,Voice of the Whistler,1945-10-30,60.0,0.113959,"lighthouse, b movie, millionaire, radio series, the whistler"
29829,Mysterious Intruder,1946-04-11,61.0,0.558991,"b movie, radio series, the whistler, film noir"
46196,Hollywood Story,1951-06-01,76.0,0.114236,
206099,The Iron Glove,1954-04-01,77.0,0.168193,
29390,"Let's Kill Uncle, Before Uncle Kills Us",1966-11-18,92.0,0.754169,uncle
29398,Project X,1968-05-01,97.0,1.185947,"spy, double agent, mind alteration"
300769,Enchantment,1921-10-29,90.0,0.095193,"silent film, flapper"
365183,Killing Them Safely,2015-04-17,100.0,0.814786,
118534,A Scandal in Paris,1946-07-19,100.0,2.285098,"paris, prison, painter, dancer, marseille, jealousy, judge, bank, prisoner, blackmail, artist, scandal, deception, murder, criminal, police officer, policeman, jewel thief, deceit, impersonation, duplicity, scheme"
369168,A Good American,2016-09-23,100.0,0.233104,"bureaucracy, spy, national security agency (nsa), spying, greed, government, illegality, conspiracy, surveillance, september 11 2001, whistleblower"
355925,Another World,2014-02-08,87.0,0.027671,woman director
252674,A Second Chance,2013-01-01,90.0,0.873852,
327674,The Invited,2010-01-01,95.0,0.780846,
356300,How to Plan an Orgy in a Small Town,2015-09-19,101.0,1.77263,"small town, lingerie, sex scene"
101733,Zombie Ass: Toilet of the Dead,2011-09-24,85.0,2.261585,"japan, fish, toilet, zombie, eggs, parasite, tapeworms"
40043,Island of Death,1976-04-26,108.0,1.710088,"killing, island, sadism, greek, banned film, rapist, greek island, video nasty, taboo sex, kinky sex"
90843,Baishe Srabon,2011-09-28,140.0,0.123425,
57173,Monsterwolf,2010-10-09,86.0,2.05618,
102909,Joey,1997-12-26,96.0,0.197417,
332748,Very Semi-Serious,2015-04-19,83.0,0.192604,"woman director, new yorker, cartoonist"
301608,The Trust,2016-04-29,93.0,7.55939,"heist, dirty cop, las vegas"
131334,The Mask,1988-05-10,90.0,0.00022,woman director
173327,From Bedrooms to Billions,2014-10-03,162.0,0.702079,"video game, britain, computer games"
68016,Aadukalam,2011-01-14,160.0,0.372987,suspense
81030,Summer Storm,1944-07-14,106.0,1.066544,"melodrama, russian peasant"
372226,Visaranai,2016-02-04,118.0,0.867549,"foreign worker, police corruption, police interrogation, innocent person killed, discrimination"
166393,Burning an Illusion,1981-11-13,101.0,0.000571,
297393,Dark Horse,2015-04-17,86.0,1.92024,"underdog, wales, horse, wrong side of the tracks, woman director, horseracing, dream alliance, grand national, welsh"
